timestamp,total_trades,total_anomalies,detection_rate_pct,avg_processing_time_sec,avg_detection_time_sec,total_alerts,memory_mb,cpu_pct,run_id,env_mode,replica,partitions,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms,e2e_max_ms,lag_min,lag_avg,lag_max,refits,refit_time_ms,io_write_ms_avg,bytes_written,top_symbols_json
2025-08-24T23:41:25Z,686,1,0.145773,0.002819,0.000492,1,101.984,34.8,26224a51-062c-49c7-9e9f-ece82593822c,Local,,1,712.289,1375.998,1414.996,1427.649,1,17322.799,25912,2,140.602,0.968,340185,"[{""symbol"": ""ETH/USDT"", ""trades"": 227, ""anomalies"": 0, ""detect_rate_pct"": 0.0, ""e2e_p95_ms"": 1142.324}, {""symbol"": ""SOL/USDT"", ""trades"": 215, ""anomalies"": 1, ""detect_rate_pct"": 0.465, ""e2e_p95_ms"": 1331.454}, {""symbol"": ""XRP/USDT"", ""trades"": 135, ""anomalies"": 0, ""detect_rate_pct"": 0.0, ""e2e_p95_ms"": 1416.137}, {""symbol"": ""BTC/USDT"", ""trades"": 87, ""anomalies"": 0, ""detect_rate_pct"": 0.0, ""e2e_p95_ms"": 784.732}, {""symbol"": ""BNB/USDT"", ""trades"": 22, ""anomalies"": 0, ""detect_rate_pct"": 0.0, ""e2e_p95_ms"": 0.0}]"
2025-08-24T23:41:36Z,1353,4,0.295639,0.002498,0.001253,4,151.766,22.9,26224a51-062c-49c7-9e9f-ece82593822c,Local,,1,413.183,1329.776,1459.322,1498.648,2,276.639,486,2,99.863,0.594,357244,"[{""symbol"": ""BTC/USDT"", ""trades"": 410, ""anomalies"": 1, ""detect_rate_pct"": 0.244, ""e2e_p95_ms"": 1105.03}, {""symbol"": ""SOL/USDT"", ""trades"": 352, ""anomalies"": 1, ""detect_rate_pct"": 0.284, ""e2e_p95_ms"": 1456.82}, {""symbol"": ""ETH/USDT"", ""trades"": 333, ""anomalies"": 1, ""detect_rate_pct"": 0.3, ""e2e_p95_ms"": 626.208}, {""symbol"": ""XRP/USDT"", ""trades"": 171, ""anomalies"": 1, ""detect_rate_pct"": 0.585, ""e2e_p95_ms"": 1401.255}, {""symbol"": ""BNB/USDT"", ""trades"": 87, ""anomalies"": 0, ""detect_rate_pct"": 0.0, ""e2e_p95_ms"": 517.779}]"
2025-08-24T23:41:46Z,2346,4,0.170503,0.002372,0.001758,4,97.859,35.3,26224a51-062c-49c7-9e9f-ece82593822c,Local,,1,839.816,1675.601,1739.195,1782.803,2,442.712,794,0,0.0,0.614,535252,"[{""symbol"": ""BTC/USDT"", ""trades"": 782, ""anomalies"": 1, ""detect_rate_pct"": 0.128, ""e2e_p95_ms"": 1482.401}, {""symbol"": ""SOL/USDT"", ""trades"": 618, ""anomalies"": 1, ""detect_rate_pct"": 0.162, ""e2e_p95_ms"": 1709.36}, {""symbol"": ""ETH/USDT"", ""trades"": 615, ""anomalies"": 1, ""detect_rate_pct"": 0.163, ""e2e_p95_ms"": 1621.501}, {""symbol"": ""XRP/USDT"", ""trades"": 214, ""anomalies"": 1, ""detect_rate_pct"": 0.467, ""e2e_p95_ms"": 1728.871}, {""symbol"": ""BNB/USDT"", ""trades"": 117, ""anomalies"": 0, ""detect_rate_pct"": 0.0, ""e2e_p95_ms"": 1702.91}]"
2025-08-24T23:41:56Z,3241,4,0.123419,0.00228,0.001957,4,111.547,25.8,26224a51-062c-49c7-9e9f-ece82593822c,Local,,1,1104.636,2275.554,2355.388,2372.807,4,492.215,822,1,52.777,0.538,483001,"[{""symbol"": ""BTC/USDT"", ""trades"": 1052, ""anomalies"": 1, ""detect_rate_pct"": 0.095, ""e2e_p95_ms"": 1861.463}, {""symbol"": ""ETH/USDT"", ""trades"": 935, ""anomalies"": 1, ""detect_rate_pct"": 0.107, ""e2e_p95_ms"": 2292.875}, {""symbol"": ""SOL/USDT"", ""trades"": 848, ""anomalies"": 1, ""detect_rate_pct"": 0.118, ""e2e_p95_ms"": 1927.835}, {""symbol"": ""XRP/USDT"", ""trades"": 262, ""anomalies"": 1, ""detect_rate_pct"": 0.382, ""e2e_p95_ms"": 2362.2}, {""symbol"": ""BNB/USDT"", ""trades"": 144, ""anomalies"": 0, ""detect_rate_pct"": 0.0, ""e2e_p95_ms"": 2349.871}]"
2025-08-24T23:42:06Z,4295,5,0.116414,0.002221,0.00209,5,116.578,24.9,26224a51-062c-49c7-9e9f-ece82593822c,Local,,1,925.12,3155.604,3364.724,3422.367,1,674.73,1231,3,161.831,0.532,563192,"[{""symbol"": ""BTC/USDT"", ""trades"": 1357, ""anomalies"": 1, ""detect_rate_pct"": 0.074, ""e2e_p95_ms"": 3335.725}, {""symbol"": ""ETH/USDT"", ""trades"": 1282, ""anomalies"": 1, ""detect_rate_pct"": 0.078, ""e2e_p95_ms"": 3046.067}, {""symbol"": ""SOL/USDT"", ""trades"": 1093, ""anomalies"": 1, ""detect_rate_pct"": 0.091, ""e2e_p95_ms"": 2108.862}, {""symbol"": ""XRP/USDT"", ""trades"": 380, ""anomalies"": 1, ""detect_rate_pct"": 0.263, ""e2e_p95_ms"": 3216.761}, {""symbol"": ""BNB/USDT"", ""trades"": 183, ""anomalies"": 1, ""detect_rate_pct"": 0.546, ""e2e_p95_ms"": 2980.347}]"
2025-08-24T23:42:16Z,6041,5,0.082768,0.00211,0.002148,5,161.984,33.7,26224a51-062c-49c7-9e9f-ece82593822c,Local,,1,3723.926,5715.507,6047.912,6142.73,325,1193.892,1931,0,0.0,0.484,929134,"[{""symbol"": ""ETH/USDT"", ""trades"": 1899, ""anomalies"": 1, ""detect_rate_pct"": 0.053, ""e2e_p95_ms"": 5175.89}, {""symbol"": ""BTC/USDT"", ""trades"": 1746, ""anomalies"": 1, ""detect_rate_pct"": 0.057, ""e2e_p95_ms"": 4955.94}, {""symbol"": ""SOL/USDT"", ""trades"": 1463, ""anomalies"": 1, ""detect_rate_pct"": 0.068, ""e2e_p95_ms"": 5973.751}, {""symbol"": ""XRP/USDT"", ""trades"": 545, ""anomalies"": 1, ""detect_rate_pct"": 0.183, ""e2e_p95_ms"": 6093.517}, {""symbol"": ""BNB/USDT"", ""trades"": 388, ""anomalies"": 1, ""detect_rate_pct"": 0.258, ""e2e_p95_ms"": 5585.816}]"
2025-08-24T23:42:26Z,7567,6,0.079292,0.002108,0.002225,6,103.922,48.4,26224a51-062c-49c7-9e9f-ece82593822c,Local,,1,4053.625,6131.998,6398.058,6489.706,268,957.926,1389,2,110.214,0.567,818883,"[{""symbol"": ""ETH/USDT"", ""trades"": 2333, ""anomalies"": 1, ""detect_rate_pct"": 0.043, ""e2e_p95_ms"": 6105.86}, {""symbol"": ""BTC/USDT"", ""trades"": 2118, ""anomalies"": 2, ""detect_rate_pct"": 0.094, ""e2e_p95_ms"": 5200.689}, {""symbol"": ""SOL/USDT"", ""trades"": 1850, ""anomalies"": 1, ""detect_rate_pct"": 0.054, ""e2e_p95_ms"": 6386.661}, {""symbol"": ""XRP/USDT"", ""trades"": 732, ""anomalies"": 1, ""detect_rate_pct"": 0.137, ""e2e_p95_ms"": 5944.088}, {""symbol"": ""BNB/USDT"", ""trades"": 534, ""anomalies"": 1, ""detect_rate_pct"": 0.187, ""e2e_p95_ms"": 6141.29}]"
2025-08-24T23:42:36Z,8999,9,0.100011,0.002068,0.00224,9,66.516,35.0,26224a51-062c-49c7-9e9f-ece82593822c,Local,,1,764.066,1657.896,2093.784,2726.733,56,571.487,937,1,52.289,0.483,770150,"[{""symbol"": ""BTC/USDT"", ""trades"": 2771, ""anomalies"": 2, ""detect_rate_pct"": 0.072, ""e2e_p95_ms"": 1671.721}, {""symbol"": ""ETH/USDT"", ""trades"": 2742, ""anomalies"": 2, ""detect_rate_pct"": 0.073, ""e2e_p95_ms"": 1598.103}, {""symbol"": ""SOL/USDT"", ""trades"": 2056, ""anomalies"": 2, ""detect_rate_pct"": 0.097, ""e2e_p95_ms"": 2080.124}, {""symbol"": ""XRP/USDT"", ""trades"": 862, ""anomalies"": 2, ""detect_rate_pct"": 0.232, ""e2e_p95_ms"": 1006.044}, {""symbol"": ""BNB/USDT"", ""trades"": 568, ""anomalies"": 1, ""detect_rate_pct"": 0.176, ""e2e_p95_ms"": 1194.273}]"
2025-08-24T23:42:46Z,9934,9,0.090598,0.002068,0.002262,9,121.234,21.2,26224a51-062c-49c7-9e9f-ece82593822c,Local,,1,675.672,1886.091,2074.989,2125.615,38,391.363,815,1,51.833,0.524,500738,"[{""symbol"": ""BTC/USDT"", ""trades"": 3140, ""anomalies"": 2, ""detect_rate_pct"": 0.064, ""e2e_p95_ms"": 1968.266}, {""symbol"": ""ETH/USDT"", ""trades"": 2859, ""anomalies"": 2, ""detect_rate_pct"": 0.07, ""e2e_p95_ms"": 1256.988}, {""symbol"": ""SOL/USDT"", ""trades"": 2386, ""anomalies"": 2, ""detect_rate_pct"": 0.084, ""e2e_p95_ms"": 1724.816}, {""symbol"": ""XRP/USDT"", ""trades"": 977, ""anomalies"": 2, ""detect_rate_pct"": 0.205, ""e2e_p95_ms"": 2095.502}, {""symbol"": ""BNB/USDT"", ""trades"": 572, ""anomalies"": 1, ""detect_rate_pct"": 0.175, ""e2e_p95_ms"": 1632.249}]"
2025-08-24T23:42:56Z,11366,9,0.079184,0.002032,0.002269,9,123.125,26.0,26224a51-062c-49c7-9e9f-ece82593822c,Local,,1,1556.67,2724.878,2868.026,2929.706,312,600.735,1136,2,106.529,0.467,761888,"[{""symbol"": ""BTC/USDT"", ""trades"": 3537, ""anomalies"": 2, ""detect_rate_pct"": 0.057, ""e2e_p95_ms"": 2800.617}, {""symbol"": ""ETH/USDT"", ""trades"": 3314, ""anomalies"": 2, ""detect_rate_pct"": 0.06, ""e2e_p95_ms"": 2738.182}, {""symbol"": ""SOL/USDT"", ""trades"": 2858, ""anomalies"": 2, ""detect_rate_pct"": 0.07, ""e2e_p95_ms"": 2521.102}, {""symbol"": ""XRP/USDT"", ""trades"": 1079, ""anomalies"": 2, ""detect_rate_pct"": 0.185, ""e2e_p95_ms"": 2555.376}, {""symbol"": ""BNB/USDT"", ""trades"": 578, ""anomalies"": 1, ""detect_rate_pct"": 0.173, ""e2e_p95_ms"": 1520.582}]"
2025-08-24T23:43:06Z,12800,9,0.070312,0.002015,0.002281,9,68.156,30.9,26224a51-062c-49c7-9e9f-ece82593822c,Local,,1,1589.851,3012.886,3283.411,3359.044,4,698.965,1394,1,52.215,0.487,762983,"[{""symbol"": ""ETH/USDT"", ""trades"": 3784, ""anomalies"": 2, ""detect_rate_pct"": 0.053, ""e2e_p95_ms"": 3153.296}, {""symbol"": ""BTC/USDT"", ""trades"": 3670, ""anomalies"": 2, ""detect_rate_pct"": 0.054, ""e2e_p95_ms"": 2332.706}, {""symbol"": ""SOL/USDT"", ""trades"": 3388, ""anomalies"": 2, ""detect_rate_pct"": 0.059, ""e2e_p95_ms"": 2658.931}, {""symbol"": ""XRP/USDT"", ""trades"": 1272, ""anomalies"": 2, ""detect_rate_pct"": 0.157, ""e2e_p95_ms"": 2615.063}, {""symbol"": ""BNB/USDT"", ""trades"": 686, ""anomalies"": 1, ""detect_rate_pct"": 0.146, ""e2e_p95_ms"": 3269.259}]"
2025-08-24T23:43:16Z,14503,10,0.068951,0.001978,0.002274,10,122.531,27.9,26224a51-062c-49c7-9e9f-ece82593822c,Local,,1,1903.749,3699.427,3968.74,4060.471,180,765.547,1262,2,107.359,0.439,909324,"[{""symbol"": ""ETH/USDT"", ""trades"": 4242, ""anomalies"": 2, ""detect_rate_pct"": 0.047, ""e2e_p95_ms"": 3577.258}, {""symbol"": ""SOL/USDT"", ""trades"": 4077, ""anomalies"": 2, ""detect_rate_pct"": 0.049, ""e2e_p95_ms"": 3663.001}, {""symbol"": ""BTC/USDT"", ""trades"": 3996, ""anomalies"": 2, ""detect_rate_pct"": 0.05, ""e2e_p95_ms"": 3635.098}, {""symbol"": ""XRP/USDT"", ""trades"": 1428, ""anomalies"": 2, ""detect_rate_pct"": 0.14, ""e2e_p95_ms"": 4022.861}, {""symbol"": ""BNB/USDT"", ""trades"": 760, ""anomalies"": 2, ""detect_rate_pct"": 0.263, ""e2e_p95_ms"": 3641.721}]"
2025-08-24T23:43:26Z,15383,10,0.065007,0.001993,0.002297,10,123.5,23.6,26224a51-062c-49c7-9e9f-ece82593822c,Local,,1,527.132,2538.509,2725.128,2756.146,3,521.737,938,1,52.588,0.571,471074,"[{""symbol"": ""ETH/USDT"", ""trades"": 4476, ""anomalies"": 2, ""detect_rate_pct"": 0.045, ""e2e_p95_ms"": 2702.608}, {""symbol"": ""SOL/USDT"", ""trades"": 4334, ""anomalies"": 2, ""detect_rate_pct"": 0.046, ""e2e_p95_ms"": 2197.938}, {""symbol"": ""BTC/USDT"", ""trades"": 4221, ""anomalies"": 2, ""detect_rate_pct"": 0.047, ""e2e_p95_ms"": 2202.667}, {""symbol"": ""XRP/USDT"", ""trades"": 1584, ""anomalies"": 2, ""detect_rate_pct"": 0.126, ""e2e_p95_ms"": 2301.185}, {""symbol"": ""BNB/USDT"", ""trades"": 768, ""anomalies"": 2, ""detect_rate_pct"": 0.26, ""e2e_p95_ms"": 1717.91}]"
2025-08-24T23:43:36Z,16769,11,0.065597,0.001986,0.002305,11,70.016,28.8,26224a51-062c-49c7-9e9f-ece82593822c,Local,,1,885.767,2364.636,2564.245,2606.399,53,564.636,1148,1,54.131,0.508,739866,"[{""symbol"": ""ETH/USDT"", ""trades"": 5036, ""anomalies"": 2, ""detect_rate_pct"": 0.04, ""e2e_p95_ms"": 2433.688}, {""symbol"": ""SOL/USDT"", ""trades"": 4645, ""anomalies"": 2, ""detect_rate_pct"": 0.043, ""e2e_p95_ms"": 1932.219}, {""symbol"": ""BTC/USDT"", ""trades"": 4530, ""anomalies"": 3, ""detect_rate_pct"": 0.066, ""e2e_p95_ms"": 2454.965}, {""symbol"": ""XRP/USDT"", ""trades"": 1704, ""anomalies"": 2, ""detect_rate_pct"": 0.117, ""e2e_p95_ms"": 2501.593}, {""symbol"": ""BNB/USDT"", ""trades"": 854, ""anomalies"": 2, ""detect_rate_pct"": 0.234, ""e2e_p95_ms"": 1751.614}]"
2025-08-24T23:43:46Z,17907,13,0.072597,0.001983,0.002316,13,70.312,21.7,26224a51-062c-49c7-9e9f-ece82593822c,Local,,1,1794.58,3660.399,3796.489,3841.502,64,605.16,1267,0,0.0,0.498,609480,"[{""symbol"": ""ETH/USDT"", ""trades"": 5506, ""anomalies"": 3, ""detect_rate_pct"": 0.054, ""e2e_p95_ms"": 2947.905}, {""symbol"": ""BTC/USDT"", ""trades"": 4889, ""anomalies"": 3, ""detect_rate_pct"": 0.061, ""e2e_p95_ms"": 3717.902}, {""symbol"": ""SOL/USDT"", ""trades"": 4754, ""anomalies"": 3, ""detect_rate_pct"": 0.063, ""e2e_p95_ms"": 1863.861}, {""symbol"": ""XRP/USDT"", ""trades"": 1854, ""anomalies"": 2, ""detect_rate_pct"": 0.108, ""e2e_p95_ms"": 2028.665}, {""symbol"": ""BNB/USDT"", ""trades"": 904, ""anomalies"": 2, ""detect_rate_pct"": 0.221, ""e2e_p95_ms"": 3827.904}]"
2025-08-24T23:43:56Z,18830,14,0.074349,0.001988,0.002328,14,123.156,26.5,26224a51-062c-49c7-9e9f-ece82593822c,Local,,1,340.743,1174.6,1310.73,1356.595,3,294.667,733,2,104.435,0.539,494711,"[{""symbol"": ""ETH/USDT"", ""trades"": 5621, ""anomalies"": 3, ""detect_rate_pct"": 0.053, ""e2e_p95_ms"": 1276.293}, {""symbol"": ""SOL/USDT"", ""trades"": 5194, ""anomalies"": 3, ""detect_rate_pct"": 0.058, ""e2e_p95_ms"": 788.37}, {""symbol"": ""BTC/USDT"", ""trades"": 5124, ""anomalies"": 3, ""detect_rate_pct"": 0.059, ""e2e_p95_ms"": 1291.24}, {""symbol"": ""XRP/USDT"", ""trades"": 1914, ""anomalies"": 3, ""detect_rate_pct"": 0.157, ""e2e_p95_ms"": 1024.765}, {""symbol"": ""BNB/USDT"", ""trades"": 977, ""anomalies"": 2, ""detect_rate_pct"": 0.205, ""e2e_p95_ms"": 884.817}]"
2025-08-24T23:44:06Z,19957,14,0.070151,0.001985,0.002335,14,126.344,24.2,26224a51-062c-49c7-9e9f-ece82593822c,Local,,1,445.025,1675.49,1797.61,1853.961,1,417.251,772,2,105.735,0.494,602921,"[{""symbol"": ""ETH/USDT"", ""trades"": 5926, ""anomalies"": 3, ""detect_rate_pct"": 0.051, ""e2e_p95_ms"": 1611.995}, {""symbol"": ""SOL/USDT"", ""trades"": 5802, ""anomalies"": 3, ""detect_rate_pct"": 0.052, ""e2e_p95_ms"": 1727.769}, {""symbol"": ""BTC/USDT"", ""trades"": 5183, ""anomalies"": 3, ""detect_rate_pct"": 0.058, ""e2e_p95_ms"": 1434.052}, {""symbol"": ""XRP/USDT"", ""trades"": 2012, ""anomalies"": 3, ""detect_rate_pct"": 0.149, ""e2e_p95_ms"": 1485.76}, {""symbol"": ""BNB/USDT"", ""trades"": 1034, ""anomalies"": 2, ""detect_rate_pct"": 0.193, ""e2e_p95_ms"": 1789.24}]"
2025-08-24T23:44:16Z,20467,14,0.068403,0.002006,0.002353,14,127.547,16.5,26224a51-062c-49c7-9e9f-ece82593822c,Local,,1,312.695,839.812,970.855,998.541,2,274.763,534,2,107.511,0.701,273977,"[{""symbol"": ""ETH/USDT"", ""trades"": 6097, ""anomalies"": 3, ""detect_rate_pct"": 0.049, ""e2e_p95_ms"": 758.929}, {""symbol"": ""SOL/USDT"", ""trades"": 6048, ""anomalies"": 3, ""detect_rate_pct"": 0.05, ""e2e_p95_ms"": 916.849}, {""symbol"": ""BTC/USDT"", ""trades"": 5227, ""anomalies"": 3, ""detect_rate_pct"": 0.057, ""e2e_p95_ms"": 318.955}, {""symbol"": ""XRP/USDT"", ""trades"": 2047, ""anomalies"": 3, ""detect_rate_pct"": 0.147, ""e2e_p95_ms"": 388.812}, {""symbol"": ""BNB/USDT"", ""trades"": 1048, ""anomalies"": 2, ""detect_rate_pct"": 0.191, ""e2e_p95_ms"": 817.957}]"
2025-08-24T23:44:26Z,21172,14,0.066125,0.002024,0.002374,14,111.828,19.4,26224a51-062c-49c7-9e9f-ece82593822c,Local,,1,335.364,1049.604,1169.56,1202.916,1,223.918,444,0,0.0,0.654,378727,"[{""symbol"": ""ETH/USDT"", ""trades"": 6371, ""anomalies"": 3, ""detect_rate_pct"": 0.047, ""e2e_p95_ms"": 1047.076}, {""symbol"": ""SOL/USDT"", ""trades"": 6326, ""anomalies"": 3, ""detect_rate_pct"": 0.047, ""e2e_p95_ms"": 1145.88}, {""symbol"": ""BTC/USDT"", ""trades"": 5319, ""anomalies"": 3, ""detect_rate_pct"": 0.056, ""e2e_p95_ms"": 581.897}, {""symbol"": ""XRP/USDT"", ""trades"": 2098, ""anomalies"": 3, ""detect_rate_pct"": 0.143, ""e2e_p95_ms"": 559.872}, {""symbol"": ""BNB/USDT"", ""trades"": 1058, ""anomalies"": 2, ""detect_rate_pct"": 0.189, ""e2e_p95_ms"": 382.705}]"
2025-08-24T23:44:36Z,22160,16,0.072202,0.002024,0.00238,16,69.438,22.9,26224a51-062c-49c7-9e9f-ece82593822c,Local,,1,899.201,1964.373,2121.593,2166.702,1,480.212,924,0,0.0,0.526,528270,"[{""symbol"": ""ETH/USDT"", ""trades"": 6680, ""anomalies"": 3, ""detect_rate_pct"": 0.045, ""e2e_p95_ms"": 1726.147}, {""symbol"": ""SOL/USDT"", ""trades"": 6676, ""anomalies"": 3, ""detect_rate_pct"": 0.045, ""e2e_p95_ms"": 2069.996}, {""symbol"": ""BTC/USDT"", ""trades"": 5537, ""anomalies"": 4, ""detect_rate_pct"": 0.072, ""e2e_p95_ms"": 1805.315}, {""symbol"": ""XRP/USDT"", ""trades"": 2195, ""anomalies"": 3, ""detect_rate_pct"": 0.137, ""e2e_p95_ms"": 1817.183}, {""symbol"": ""BNB/USDT"", ""trades"": 1072, ""anomalies"": 3, ""detect_rate_pct"": 0.28, ""e2e_p95_ms"": 1550.311}]"
2025-08-24T23:44:46Z,23713,18,0.075908,0.002007,0.002374,18,126.625,27.7,26224a51-062c-49c7-9e9f-ece82593822c,Local,,1,2038.715,3787.419,4062.151,4105.043,116,895.398,1553,2,110.018,0.464,832347,"[{""symbol"": ""SOL/USDT"", ""trades"": 7000, ""anomalies"": 4, ""detect_rate_pct"": 0.057, ""e2e_p95_ms"": 3975.346}, {""symbol"": ""ETH/USDT"", ""trades"": 6964, ""anomalies"": 4, ""detect_rate_pct"": 0.057, ""e2e_p95_ms"": 3465.915}, {""symbol"": ""BTC/USDT"", ""trades"": 6234, ""anomalies"": 4, ""detect_rate_pct"": 0.064, ""e2e_p95_ms"": 3667.837}, {""symbol"": ""XRP/USDT"", ""trades"": 2380, ""anomalies"": 3, ""detect_rate_pct"": 0.126, ""e2e_p95_ms"": 4074.055}, {""symbol"": ""BNB/USDT"", ""trades"": 1135, ""anomalies"": 3, ""detect_rate_pct"": 0.264, ""e2e_p95_ms"": 2110.422}]"
2025-08-24T23:44:56Z,25493,19,0.07453,0.001982,0.002364,19,125.797,28.7,26224a51-062c-49c7-9e9f-ece82593822c,Local,,1,4182.767,6526.885,6659.19,6738.657,618,1311.741,1831,1,57.497,0.441,948282,"[{""symbol"": ""SOL/USDT"", ""trades"": 7488, ""anomalies"": 4, ""detect_rate_pct"": 0.053, ""e2e_p95_ms"": 6409.131}, {""symbol"": ""ETH/USDT"", ""trades"": 7430, ""anomalies"": 4, ""detect_rate_pct"": 0.054, ""e2e_p95_ms"": 6609.427}, {""symbol"": ""BTC/USDT"", ""trades"": 6839, ""anomalies"": 4, ""detect_rate_pct"": 0.058, ""e2e_p95_ms"": 6543.026}, {""symbol"": ""XRP/USDT"", ""trades"": 2482, ""anomalies"": 4, ""detect_rate_pct"": 0.161, ""e2e_p95_ms"": 5713.836}, {""symbol"": ""BNB/USDT"", ""trades"": 1254, ""anomalies"": 3, ""detect_rate_pct"": 0.239, ""e2e_p95_ms"": 6559.71}]"
2025-08-24T23:45:06Z,27258,19,0.069704,0.001962,0.002356,19,73.25,29.9,26224a51-062c-49c7-9e9f-ece82593822c,Local,,1,3032.78,4643.107,5868.967,6397.731,377,965.472,1402,2,109.437,0.443,940931,"[{""symbol"": ""SOL/USDT"", ""trades"": 8087, ""anomalies"": 4, ""detect_rate_pct"": 0.049, ""e2e_p95_ms"": 3400.21}, {""symbol"": ""ETH/USDT"", ""trades"": 7982, ""anomalies"": 4, ""detect_rate_pct"": 0.05, ""e2e_p95_ms"": 4658.369}, {""symbol"": ""BTC/USDT"", ""trades"": 7104, ""anomalies"": 4, ""detect_rate_pct"": 0.056, ""e2e_p95_ms"": 4544.274}, {""symbol"": ""XRP/USDT"", ""trades"": 2712, ""anomalies"": 4, ""detect_rate_pct"": 0.147, ""e2e_p95_ms"": 3459.811}, {""symbol"": ""BNB/USDT"", ""trades"": 1373, ""anomalies"": 3, ""detect_rate_pct"": 0.218, ""e2e_p95_ms"": 5884.799}]"
2025-08-24T23:45:16Z,29015,19,0.065483,0.001946,0.002349,19,126.828,31.1,26224a51-062c-49c7-9e9f-ece82593822c,Local,,1,4040.356,4971.669,5055.078,5104.697,529,1227.305,1821,1,63.678,0.442,934551,"[{""symbol"": ""SOL/USDT"", ""trades"": 8854, ""anomalies"": 4, ""detect_rate_pct"": 0.045, ""e2e_p95_ms"": 4996.386}, {""symbol"": ""ETH/USDT"", ""trades"": 8362, ""anomalies"": 4, ""detect_rate_pct"": 0.048, ""e2e_p95_ms"": 4792.835}, {""symbol"": ""BTC/USDT"", ""trades"": 7369, ""anomalies"": 4, ""detect_rate_pct"": 0.054, ""e2e_p95_ms"": 4912.2}, {""symbol"": ""XRP/USDT"", ""trades"": 2991, ""anomalies"": 4, ""detect_rate_pct"": 0.134, ""e2e_p95_ms"": 4972.383}, {""symbol"": ""BNB/USDT"", ""trades"": 1439, ""anomalies"": 3, ""detect_rate_pct"": 0.208, ""e2e_p95_ms"": 4989.223}]"
2025-08-24T23:45:26Z,30196,19,0.062922,0.001944,0.002351,19,73.234,25.0,26224a51-062c-49c7-9e9f-ece82593822c,Local,,1,723.517,5064.284,5143.976,5170.596,1,485.729,824,2,106.702,0.503,631676,"[{""symbol"": ""SOL/USDT"", ""trades"": 9390, ""anomalies"": 4, ""detect_rate_pct"": 0.043, ""e2e_p95_ms"": 5091.52}, {""symbol"": ""ETH/USDT"", ""trades"": 8594, ""anomalies"": 4, ""detect_rate_pct"": 0.047, ""e2e_p95_ms"": 4928.094}, {""symbol"": ""BTC/USDT"", ""trades"": 7519, ""anomalies"": 4, ""detect_rate_pct"": 0.053, ""e2e_p95_ms"": 5115.956}, {""symbol"": ""XRP/USDT"", ""trades"": 3215, ""anomalies"": 4, ""detect_rate_pct"": 0.124, ""e2e_p95_ms"": 5047.812}, {""symbol"": ""BNB/USDT"", ""trades"": 1478, ""anomalies"": 3, ""detect_rate_pct"": 0.203, ""e2e_p95_ms"": 4553.315}]"
2025-08-24T23:45:36Z,31034,19,0.061223,0.001951,0.00236,19,72.469,21.2,26224a51-062c-49c7-9e9f-ece82593822c,Local,,1,335.031,797.012,929.372,973.376,1,279.5,472,0,0.0,0.566,447884,"[{""symbol"": ""SOL/USDT"", ""trades"": 9631, ""anomalies"": 4, ""detect_rate_pct"": 0.042, ""e2e_p95_ms"": 730.045}, {""symbol"": ""ETH/USDT"", ""trades"": 8859, ""anomalies"": 4, ""detect_rate_pct"": 0.045, ""e2e_p95_ms"": 744.838}, {""symbol"": ""BTC/USDT"", ""trades"": 7649, ""anomalies"": 4, ""detect_rate_pct"": 0.052, ""e2e_p95_ms"": 935.22}, {""symbol"": ""XRP/USDT"", ""trades"": 3304, ""anomalies"": 4, ""detect_rate_pct"": 0.121, ""e2e_p95_ms"": 656.26}, {""symbol"": ""BNB/USDT"", ""trades"": 1591, ""anomalies"": 3, ""detect_rate_pct"": 0.189, ""e2e_p95_ms"": 797.672}]"
2025-08-24T23:45:46Z,31587,21,0.066483,0.00196,0.002369,21,72.234,40.3,26224a51-062c-49c7-9e9f-ece82593822c,Local,,1,353.311,796.08,868.55,898.201,1,274.611,504,1,58.77,0.622,296482,"[{""symbol"": ""SOL/USDT"", ""trades"": 9844, ""anomalies"": 5, ""detect_rate_pct"": 0.051, ""e2e_p95_ms"": 836.375}, {""symbol"": ""ETH/USDT"", ""trades"": 9016, ""anomalies"": 5, ""detect_rate_pct"": 0.055, ""e2e_p95_ms"": 800.458}, {""symbol"": ""BTC/USDT"", ""trades"": 7700, ""anomalies"": 4, ""detect_rate_pct"": 0.052, ""e2e_p95_ms"": 421.242}, {""symbol"": ""XRP/USDT"", ""trades"": 3431, ""anomalies"": 4, ""detect_rate_pct"": 0.117, ""e2e_p95_ms"": 590.733}, {""symbol"": ""BNB/USDT"", ""trades"": 1596, ""anomalies"": 3, ""detect_rate_pct"": 0.188, ""e2e_p95_ms"": 632.263}]"
